,Unnamed: 0.1,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium_x,stadium_neutral,weather_temperature,weather_wind_mph,game_id,season,game_type,week,weekday,gametime,away_score,home_score,home_result,location,roof,surface,old_game_id,total_score,home_win,away_win,upset_win,favorite_win,score_total,wind_speed_category,temperature_category,Temp_Cat,Wind_Cat
2479,2479,2008-10-26,2008,8,False,HOU,35,6,CIN,HOU,-9.0,45.5,Reliant Stadium,False,72.0,0.0,2008_08_CIN_HOU,2008,REG,8,Sunday,16:05,6,35,29,Home,open,grass,2008102612,41,True,False,False,True,41,1,4,60-80,0
2480,2480,2008-10-26,2008,8,False,JAX,17,23,CLE,JAX,-7.0,42.0,EverBank Field,False,65.0,8.0,2008_08_CLE_JAX,2008,REG,8,Sunday,16:05,23,17,-6,Home,outdoors,grass,2008102609,40,False,True,True,False,40,2,3,60-80,5-10
2481,2481,2008-10-26,2008,8,False,MIA,25,16,BUF,MIA,-1.0,41.5,Sun Life Stadium,False,78.0,6.0,2008_08_BUF_MIA,2008,REG,8,Sunday,13:00,16,25,9,Home,outdoors,grass,2008102604,41,True,False,False,True,41,2,4,60-80,5-10
2482,2482,2008-10-26,2008,8,False,NE,23,16,STL,NE,-9.0,41.0,Gillette Stadium,False,61.0,19.0,2008_08_STL_NE,2008,REG,8,Sunday,13:00,16,23,7,Home,outdoors,fieldturf,2008102605,39,True,False,False,True,39,4,3,60-80,15-20
2483,2483,2008-10-26,2008,8,False,NO,37,32,SD,LAC,-3.0,45.5,Wembley Stadium,True,55.0,14.0,2008_08_SD_NO,2008,REG,8,Sunday,13:00,32,37,5,Neutral,outdoors,grass,2008102606,69,True,False,False,False,69,3,3,40-60,10-15
2484,2484,2008-10-26,2008,8,False,NYJ,28,24,KC,NYJ,-14.0,41.0,Giants Stadium,False,58.0,17.0,2008_08_KC_NYJ,2008,REG,8,Sunday,13:00,24,28,4,Home,outdoors,fieldturf,2008102607,52,True,False,False,True,52,4,3,40-60,15-20
2485,2485,2008-10-26,2008,8,False,PHI,27,14,ATL,PHI,-9.5,45.0,Lincoln Financial Field,False,54.0,10.0,2008_08_ATL_PHI,2008,REG,8,Sunday,13:00,14,27,13,Home,outdoors,grass,2008102608,41,True,False,False,True,41,2,3,40-60,5-10
2486,2486,2008-10-26,2008,8,False,PIT,14,21,NYG,PIT,-3.0,41.0,Heinz Field,False,48.0,13.0,2008_08_NYG_PIT,2008,REG,8,Sunday,16:15,21,14,-7,Home,outdoors,dessograss,2008102610,35,False,True,True,False,35,3,2,40-60,10-15
2487,2487,2008-10-26,2008,8,False,SF,13,34,SEA,SF,-5.5,41.5,Candlestick Park,False,61.0,11.0,2008_08_SEA_SF,2008,REG,8,Sunday,16:15,34,13,-21,Home,outdoors,grass,2008102611,47,False,True,True,False,47,3,3,60-80,10-15
2488,2488,2008-10-27,2008,8,False,TEN,31,21,IND,TEN,-4.0,41.5,Nissan Stadium,False,50.0,13.0,2008_08_IND_TEN,2008,REG,8,Monday,20:30,21,31,10,Home,outdoors,grass,2008102700,52,True,False,False,True,52,3,2,40-60,10-15
2489,2489,2008-11-02,2008,9,False,BUF,17,26,NYJ,BUF,-5.0,43.0,Ralph Wilson Stadium,False,38.0,8.0,2008_09_NYJ_BUF,2008,REG,9,Sunday,13:00,26,17,-9,Home,outdoors,astroplay,2008110200,43,False,True,True,False,43,2,2,20-40,5-10
2490,2490,2008-11-02,2008,9,False,CHI,27,23,DET,CHI,-12.5,43.5,Soldier Field,False,54.0,10.0,2008_09_DET_CHI,2008,REG,9,Sunday,13:00,23,27,4,Home,outdoors,grass,2008110201,50,True,False,False,True,50,2,3,40-60,5-10
2491,2491,2008-11-02,2008,9,False,CIN,21,19,JAX,JAX,-7.5,40.0,Paul Brown Stadium,False,59.0,4.0,2008_09_JAX_CIN,2008,REG,9,Sunday,13:00,19,21,2,Home,outdoors,fieldturf,2008110202,40,True,False,True,False,40,1,3,40-60,0-5
2492,2492,2008-11-02,2008,9,False,CLE,27,37,BAL,CLE,-2.5,36.5,FirstEnergy Stadium,False,46.0,5.0,2008_09_BAL_CLE,2008,REG,9,Sunday,13:00,37,27,-10,Home,outdoors,grass,2008110203,64,False,True,True,False,64,1,2,40-60,0-5
2493,2493,2008-11-02,2008,9,False,DEN,17,26,MIA,DEN,-4.0,50.0,Sports Authority Field at Mile High,False,59.0,13.0,2008_09_MIA_DEN,2008,REG,9,Sunday,16:05,26,17,-9,Home,outdoors,grass,2008110208,43,False,True,True,False,43,3,3,40-60,10-15
2494,2494,2008-11-02,2008,9,False,IND,18,15,NE,IND,-6.5,44.0,Lucas Oil Stadium,False,72.0,0.0,2008_09_NE_IND,2008,REG,9,Sunday,20:15,15,18,3,Home,open,fieldturf,2008110212,33,True,False,False,True,33,1,4,60-80,0
2495,2495,2008-11-02,2008,9,False,KC,27,30,TB,TB,-9.5,36.5,Arrowhead Stadium,False,58.0,10.0,2008_09_TB_KC,2008,REG,9,Sunday,13:00,30,27,-3,Home,outdoors,grass,2008110204,57,False,True,False,True,57,2,3,40-60,5-10
2496,2496,2008-11-02,2008,9,False,MIN,28,21,HOU,MIN,-5.5,47.0,Hubert H. Humphrey Metrodome,False,72.0,0.0,2008_09_HOU_MIN,2008,REG,9,Sunday,13:00,21,28,7,Home,dome,fieldturf,2008110205,49,True,False,False,True,49,1,4,60-80,0
2497,2497,2008-11-02,2008,9,False,NYG,35,14,DAL,NYG,-8.5,42.0,Giants Stadium,False,47.0,12.0,2008_09_DAL_NYG,2008,REG,9,Sunday,16:15,14,35,21,Home,outdoors,fieldturf,2008110209,49,True,False,False,True,49,3,2,40-60,10-15
2498,2498,2008-11-02,2008,9,False,OAK,0,24,ATL,ATL,-3.0,41.5,Oakland Coliseum,False,61.0,13.0,2008_09_ATL_OAK,2008,REG,9,Sunday,16:15,24,0,-24,Home,outdoors,grass,2008110210,24,False,True,False,True,24,3,3,60-80,10-15
2499,2499,2008-11-02,2008,9,False,SEA,7,26,PHI,PHI,-6.5,43.0,CenturyLink Field,False,54.0,12.0,2008_09_PHI_SEA,2008,REG,9,Sunday,16:15,26,7,-19,Home,outdoors,fieldturf,2008110211,33,False,True,False,True,33,3,3,40-60,10-15
2500,2500,2008-11-02,2008,9,False,STL,13,34,ARI,ARI,-3.0,50.0,Edward Jones Dome,False,72.0,0.0,2008_09_ARI_STL,2008,REG,9,Sunday,13:00,34,13,-21,Home,dome,fieldturf,2008110206,47,False,True,False,True,47,1,4,60-80,0
2501,2501,2008-11-02,2008,9,False,TEN,19,16,GB,TEN,-3.5,41.0,Nissan Stadium,False,55.0,2.0,2008_09_GB_TEN,2008,REG,9,Sunday,13:00,16,19,3,Home,outdoors,grass,2008110207,35,True,False,False,True,35,1,3,40-60,0-5
2502,2502,2008-11-03,2008,9,False,WAS,6,23,PIT,WAS,-2.5,37.0,FedEx Field,False,52.0,6.0,2008_09_PIT_WAS,2008,REG,9,Monday,20:30,23,6,-17,Home,outdoors,grass,2008110300,29,False,True,True,False,29,2,3,40-60,5-10
2503,2503,2008-11-06,2008,10,False,CLE,30,34,DEN,CLE,-3.0,47.0,FirstEnergy Stadium,False,56.0,6.0,2008_10_DEN_CLE,2008,REG,10,Thursday,20:15,34,30,-4,Home,outdoors,grass,2008110600,64,False,True,True,False,64,2,3,40-60,5-10
2504,2504,2008-11-09,2008,10,False,ATL,34,20,NO,ATL,-1.5,51.0,Georgia Dome,False,72.0,0.0,2008_10_NO_ATL,2008,REG,10,Sunday,13:00,20,34,14,Home,dome,fieldturf,2008110900,54,True,False,False,True,54,1,4,60-80,0
2505,2505,2008-11-09,2008,10,False,CHI,14,21,TEN,TEN,-3.0,37.0,Soldier Field,False,36.0,14.0,2008_10_TEN_CHI,2008,REG,10,Sunday,13:00,21,14,-7,Home,outdoors,grass,2008110901,35,False,True,False,True,35,3,2,20-40,10-15
2506,2506,2008-11-09,2008,10,False,DET,14,38,JAX,JAX,-5.0,43.0,Ford Field,False,72.0,0.0,2008_10_JAX_DET,2008,REG,10,Sunday,13:00,38,14,-24,Home,dome,fieldturf,2008110902,52,False,True,False,True,52,1,4,60-80,0
2507,2507,2008-11-09,2008,10,False,HOU,13,41,BAL,HOU,-2.5,44.0,Reliant Stadium,False,72.0,0.0,2008_10_BAL_HOU,2008,REG,10,Sunday,13:00,41,13,-28,Home,open,grass,2008110903,54,False,True,True,False,54,1,4,60-80,0
2508,2508,2008-11-09,2008,10,False,MIA,21,19,SEA,MIA,-7.5,42.0,Sun Life Stadium,False,75.0,8.0,2008_10_SEA_MIA,2008,REG,10,Sunday,13:00,19,21,2,Home,outdoors,grass,2008110904,40,True,False,False,True,40,2,4,60-80,5-10
2509,2509,2008-11-09,2008,10,False,MIN,28,27,GB,MIN,-2.5,44.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,2008_10_GB_MIN,2008,REG,10,Sunday,13:00,27,28,1,Home,dome,fieldturf,2008110905,55,True,False,False,True,55,1,4,60-80,0
2510,2510,2008-11-09,2008,10,False,NE,20,10,BUF,NE,-3.5,41.0,Gillette Stadium,False,56.0,12.0,2008_10_BUF_NE,2008,REG,10,Sunday,13:00,10,20,10,Home,outdoors,fieldturf,2008110906,30,True,False,False,True,30,3,3,40-60,10-15
2511,2511,2008-11-09,2008,10,False,NYJ,47,3,STL,NYJ,-9.5,43.5,Giants Stadium,False,55.0,14.0,2008_10_STL_NYJ,2008,REG,10,Sunday,13:00,3,47,44,Home,outdoors,fieldturf,2008110907,50,True,False,False,True,50,3,3,40-60,10-15
2512,2512,2008-11-09,2008,10,False,OAK,6,17,CAR,CAR,-9.5,37.5,Oakland Coliseum,False,56.0,17.0,2008_10_CAR_OAK,2008,REG,10,Sunday,16:05,17,6,-11,Home,outdoors,grass,2008110908,23,False,True,False,True,23,4,3,40-60,15-20
2513,2513,2008-11-09,2008,10,False,PHI,31,36,NYG,PHI,-1.5,42.5,Lincoln Financial Field,False,52.0,12.0,2008_10_NYG_PHI,2008,REG,10,Sunday,20:15,36,31,-5,Home,outdoors,grass,2008110911,67,False,True,True,False,67,3,3,40-60,10-15
2514,2514,2008-11-09,2008,10,False,PIT,20,24,IND,PIT,-3.5,39.0,Heinz Field,False,41.0,10.0,2008_10_IND_PIT,2008,REG,10,Sunday,16:15,24,20,-4,Home,outdoors,dessograss,2008110909,44,False,True,True,False,44,2,2,40-60,5-10
2515,2515,2008-11-09,2008,10,False,SD,20,19,KC,LAC,-14.5,47.5,Qualcomm Stadium,False,64.0,16.0,2008_10_KC_SD,2008,REG,10,Sunday,16:15,19,20,1,Home,outdoors,grass,2008110910,39,True,False,False,False,39,4,3,60-80,15-20
2516,2516,2008-11-10,2008,10,False,ARI,29,24,SF,ARI,-9.5,47.5,University of Phoenix Stadium,False,72.0,0.0,2008_10_SF_ARI,2008,REG,10,Monday,20:30,24,29,5,Home,open,grass,2008111000,53,True,False,False,True,53,1,4,60-80,0
2517,2517,2008-11-13,2008,11,False,NE,31,34,NYJ,NE,-3.5,42.5,Gillette Stadium,False,43.0,8.0,2008_11_NYJ_NE,2008,REG,11,Thursday,20:15,34,31,-3,Home,outdoors,fieldturf,2008111300,65,False,True,True,False,65,2,2,40-60,5-10
2518,2518,2008-11-16,2008,11,False,ATL,20,24,DEN,ATL,-6.5,52.0,Georgia Dome,False,72.0,0.0,2008_11_DEN_ATL,2008,REG,11,Sunday,13:00,24,20,-4,Home,dome,fieldturf,2008111600,44,False,True,True,False,44,1,4,60-80,0
2519,2519,2008-11-16,2008,11,False,CAR,31,22,DET,CAR,-14.0,40.5,Bank of America Stadium,False,46.0,9.0,2008_11_DET_CAR,2008,REG,11,Sunday,13:00,22,31,9,Home,outdoors,grass,2008111601,53,True,False,False,True,53,2,2,40-60,5-10
2520,2520,2008-11-16,2008,11,False,CIN,13,13,PHI,PHI,-9.0,41.0,Paul Brown Stadium,False,37.0,14.0,2008_11_PHI_CIN,2008,REG,11,Sunday,13:00,13,13,0,Home,outdoors,fieldturf,2008111602,26,False,False,False,False,26,3,2,20-40,10-15
2521,2521,2008-11-16,2008,11,False,GB,37,3,CHI,GB,-3.5,43.0,Lambeau Field,False,32.0,11.0,2008_11_CHI_GB,2008,REG,11,Sunday,13:00,3,37,34,Home,outdoors,grass,2008111603,40,True,False,False,True,40,3,1,20-40,10-15
2522,2522,2008-11-16,2008,11,False,IND,33,27,HOU,IND,-8.0,50.5,Lucas Oil Stadium,False,72.0,0.0,2008_11_HOU_IND,2008,REG,11,Sunday,13:00,27,33,6,Home,closed,fieldturf,2008111604,60,True,False,False,True,60,1,4,60-80,0
2523,2523,2008-11-16,2008,11,False,JAX,14,24,TEN,TEN,-3.0,40.0,EverBank Field,False,52.0,12.0,2008_11_TEN_JAX,2008,REG,11,Sunday,16:15,24,14,-10,Home,outdoors,grass,2008111605,38,False,True,False,True,38,3,3,40-60,10-15
2524,2524,2008-11-16,2008,11,False,KC,20,30,NO,NO,-6.0,51.0,Arrowhead Stadium,False,39.0,12.0,2008_11_NO_KC,2008,REG,11,Sunday,13:00,30,20,-10,Home,outdoors,grass,2008111606,50,False,True,False,True,50,3,2,20-40,10-15
2525,2525,2008-11-16,2008,11,False,MIA,17,15,OAK,MIA,-10.0,37.5,Sun Life Stadium,False,70.0,12.0,2008_11_OAK_MIA,2008,REG,11,Sunday,13:00,15,17,2,Home,outdoors,grass,2008111607,32,True,False,False,True,32,3,4,60-80,10-15
2526,2526,2008-11-16,2008,11,False,NYG,30,10,BAL,NYG,-7.0,40.0,Giants Stadium,False,53.0,19.0,2008_11_BAL_NYG,2008,REG,11,Sunday,13:00,10,30,20,Home,outdoors,fieldturf,2008111608,40,True,False,False,True,40,4,3,40-60,15-20
2527,2527,2008-11-16,2008,11,False,PIT,11,10,SD,PIT,-4.5,40.5,Heinz Field,False,36.0,17.0,2008_11_SD_PIT,2008,REG,11,Sunday,16:15,10,11,1,Home,outdoors,dessograss,2008111612,21,True,False,False,True,21,4,2,20-40,15-20
2528,2528,2008-11-16,2008,11,False,SF,35,16,STL,SF,-7.0,43.5,Candlestick Park,False,62.0,4.0,2008_11_STL_SF,2008,REG,11,Sunday,16:05,16,35,19,Home,outdoors,grass,2008111610,51,True,False,False,True,51,1,3,60-80,0-5
2529,2529,2008-11-16,2008,11,False,SEA,20,26,ARI,ARI,-3.0,48.0,CenturyLink Field,False,48.0,2.0,2008_11_ARI_SEA,2008,REG,11,Sunday,16:05,26,20,-6,Home,outdoors,fieldturf,2008111611,46,False,True,False,True,46,1,2,40-60,0-5
2530,2530,2008-11-16,2008,11,False,TB,19,13,MIN,TB,-5.5,38.5,Raymond James Stadium,False,60.0,13.0,2008_11_MIN_TB,2008,REG,11,Sunday,13:00,13,19,6,Home,outdoors,grass,2008111609,32,True,False,False,True,32,3,3,40-60,10-15
2531,2531,2008-11-16,2008,11,False,WAS,10,14,DAL,DAL,-2.0,43.0,FedEx Field,False,49.0,16.0,2008_11_DAL_WAS,2008,REG,11,Sunday,20:15,14,10,-4,Home,outdoors,grass,2008111613,24,False,True,False,True,24,4,2,40-60,15-20
2532,2532,2008-11-17,2008,11,False,BUF,27,29,CLE,BUF,-5.0,40.0,Ralph Wilson Stadium,False,34.0,14.0,2008_11_CLE_BUF,2008,REG,11,Monday,20:30,29,27,-2,Home,outdoors,astroplay,2008111700,56,False,True,True,False,56,3,2,20-40,10-15
2533,2533,2008-11-20,2008,12,False,PIT,27,10,CIN,PIT,-11.5,34.5,Heinz Field,False,32.0,14.0,2008_12_CIN_PIT,2008,REG,12,Thursday,20:15,10,27,17,Home,outdoors,dessograss,2008112000,37,True,False,False,True,37,3,1,20-40,10-15
2534,2534,2008-11-23,2008,12,False,ARI,29,37,NYG,NYG,-3.0,48.5,University of Phoenix Stadium,False,72.0,0.0,2008_12_NYG_ARI,2008,REG,12,Sunday,16:15,37,29,-8,Home,closed,grass,2008112311,66,False,True,False,True,66,1,4,60-80,0
2535,2535,2008-11-23,2008,12,False,ATL,45,28,CAR,ATL,-1.0,41.5,Georgia Dome,False,72.0,0.0,2008_12_CAR_ATL,2008,REG,12,Sunday,16:15,28,45,17,Home,dome,fieldturf,2008112300,73,True,False,False,True,73,1,4,60-80,0
2536,2536,2008-11-23,2008,12,False,BAL,36,7,PHI,BAL,-2.0,39.5,M&T Bank Stadium,False,31.0,7.0,2008_12_PHI_BAL,2008,REG,12,Sunday,13:00,7,36,29,Home,outdoors,sportturf,2008112301,43,True,False,False,True,43,2,1,20-40,5-10
2537,2537,2008-11-23,2008,12,False,CLE,6,16,HOU,CLE,-3.0,49.5,FirstEnergy Stadium,False,24.0,7.0,2008_12_HOU_CLE,2008,REG,12,Sunday,13:00,16,6,-10,Home,outdoors,grass,2008112302,22,False,True,True,False,22,2,1,20-40,5-10
2538,2538,2008-11-23,2008,12,False,DAL,35,22,SF,DAL,-9.5,45.5,Texas Stadium,False,59.0,13.0,2008_12_SF_DAL,2008,REG,12,Sunday,13:00,22,35,13,Home,outdoors,fieldturf,2008112303,57,True,False,False,True,57,3,3,40-60,10-15
2539,2539,2008-11-23,2008,12,False,DEN,10,31,OAK,DEN,-9.0,43.5,Sports Authority Field at Mile High,False,41.0,12.0,2008_12_OAK_DEN,2008,REG,12,Sunday,16:05,31,10,-21,Home,outdoors,grass,2008112310,41,False,True,True,False,41,3,2,40-60,10-15
2540,2540,2008-11-23,2008,12,False,DET,20,38,TB,TB,-8.0,42.5,Ford Field,False,72.0,0.0,2008_12_TB_DET,2008,REG,12,Sunday,13:00,38,20,-18,Home,dome,fieldturf,2008112304,58,False,True,False,True,58,1,4,60-80,0
2541,2541,2008-11-23,2008,12,False,JAX,12,30,MIN,JAX,-2.5,41.5,EverBank Field,False,49.0,9.0,2008_12_MIN_JAX,2008,REG,12,Sunday,13:00,30,12,-18,Home,outdoors,grass,2008112305,42,False,True,True,False,42,2,2,40-60,5-10
2542,2542,2008-11-23,2008,12,False,KC,31,54,BUF,BUF,-3.0,43.5,Arrowhead Stadium,False,39.0,12.0,2008_12_BUF_KC,2008,REG,12,Sunday,13:00,54,31,-23,Home,outdoors,grass,2008112306,85,False,True,False,True,85,3,2,20-40,10-15
2543,2543,2008-11-23,2008,12,False,MIA,28,48,NE,NE,-2.0,42.5,Sun Life Stadium,False,68.0,10.0,2008_12_NE_MIA,2008,REG,12,Sunday,13:00,48,28,-20,Home,outdoors,grass,2008112307,76,False,True,False,True,76,2,3,60-80,5-10
2544,2544,2008-11-23,2008,12,False,SD,20,23,IND,LAC,-3.0,49.0,Qualcomm Stadium,False,60.0,4.0,2008_12_IND_SD,2008,REG,12,Sunday,20:15,23,20,-3,Home,outdoors,grass,2008112313,43,False,True,False,False,43,1,3,40-60,0-5
2545,2545,2008-11-23,2008,12,False,SEA,17,20,WAS,WAS,-3.0,40.0,CenturyLink Field,False,43.0,5.0,2008_12_WAS_SEA,2008,REG,12,Sunday,16:15,20,17,-3,Home,outdoors,fieldturf,2008112312,37,False,True,False,True,37,1,2,40-60,0-5
2546,2546,2008-11-23,2008,12,False,STL,3,27,CHI,CHI,-7.0,44.5,Edward Jones Dome,False,72.0,0.0,2008_12_CHI_STL,2008,REG,12,Sunday,13:00,27,3,-24,Home,dome,fieldturf,2008112308,30,False,True,False,True,30,1,4,60-80,0
2547,2547,2008-11-23,2008,12,False,TEN,13,34,NYJ,TEN,-5.5,41.0,Nissan Stadium,False,40.0,5.0,2008_12_NYJ_TEN,2008,REG,12,Sunday,13:00,34,13,-21,Home,outdoors,grass,2008112309,47,False,True,True,False,47,1,2,20-40,0-5
2548,2548,2008-11-24,2008,12,False,NO,51,29,GB,NO,-1.0,52.0,Louisiana Superdome,False,72.0,0.0,2008_12_GB_NO,2008,REG,12,Monday,20:30,29,51,22,Home,dome,fieldturf,2008112400,80,True,False,False,True,80,1,4,60-80,0
2549,2549,2008-11-27,2008,13,False,DAL,34,9,SEA,DAL,-12.0,46.5,Texas Stadium,False,57.0,6.0,2008_13_SEA_DAL,2008,REG,13,Thursday,16:25,9,34,25,Home,outdoors,fieldturf,2008112701,43,True,False,False,True,43,2,3,40-60,5-10
2550,2550,2008-11-27,2008,13,False,DET,10,47,TEN,TEN,-11.0,44.0,Ford Field,False,72.0,0.0,2008_13_TEN_DET,2008,REG,13,Thursday,12:30,47,10,-37,Home,dome,fieldturf,2008112700,57,False,True,False,True,57,1,4,60-80,0
2551,2551,2008-11-27,2008,13,False,PHI,48,20,ARI,PHI,-3.0,49.0,Lincoln Financial Field,False,40.0,12.0,2008_13_ARI_PHI,2008,REG,13,Thursday,20:15,20,48,28,Home,outdoors,grass,2008112702,68,True,False,False,True,68,3,2,20-40,10-15
2552,2552,2008-11-30,2008,13,False,BUF,3,10,SF,BUF,-6.5,43.0,Ralph Wilson Stadium,False,31.0,11.0,2008_13_SF_BUF,2008,REG,13,Sunday,13:00,10,3,-7,Home,outdoors,astroplay,2008113000,13,False,True,True,False,13,3,1,20-40,10-15
2553,2553,2008-11-30,2008,13,False,CIN,3,34,BAL,BAL,-7.0,36.0,Paul Brown Stadium,False,39.0,8.0,2008_13_BAL_CIN,2008,REG,13,Sunday,13:00,34,3,-31,Home,outdoors,fieldturf,2008113001,37,False,True,False,True,37,2,2,20-40,5-10
2554,2554,2008-11-30,2008,13,False,CLE,6,10,IND,IND,-4.0,44.0,FirstEnergy Stadium,False,34.0,10.0,2008_13_IND_CLE,2008,REG,13,Sunday,13:00,10,6,-4,Home,outdoors,grass,2008113002,16,False,True,False,True,16,2,2,20-40,5-10
2555,2555,2008-11-30,2008,13,False,GB,31,35,CAR,GB,-3.0,41.5,Lambeau Field,False,30.0,9.0,2008_13_CAR_GB,2008,REG,13,Sunday,13:00,35,31,-4,Home,outdoors,grass,2008113003,66,False,True,True,False,66,2,1,20-40,5-10
2556,2556,2008-11-30,2008,13,False,MIN,34,14,CHI,MIN,-5.0,42.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,2008_13_CHI_MIN,2008,REG,13,Sunday,20:15,14,34,20,Home,dome,fieldturf,2008113011,48,True,False,False,True,48,1,4,60-80,0
2557,2557,2008-11-30,2008,13,False,NE,10,33,PIT,NE,-2.5,40.0,Gillette Stadium,False,36.0,11.0,2008_13_PIT_NE,2008,REG,13,Sunday,16:15,33,10,-23,Home,outdoors,fieldturf,2008113009,43,False,True,True,False,43,3,2,20-40,10-15
2558,2558,2008-11-30,2008,13,False,NYJ,17,34,DEN,NYJ,-8.0,48.0,Giants Stadium,False,40.0,14.0,2008_13_DEN_NYJ,2008,REG,13,Sunday,16:15,34,17,-17,Home,outdoors,fieldturf,2008113004,51,False,True,True,False,51,3,2,20-40,10-15
2559,2559,2008-11-30,2008,13,False,OAK,13,20,KC,LVR,-3.5,41.5,Oakland Coliseum,False,56.0,4.0,2008_13_KC_OAK,2008,REG,13,Sunday,16:15,20,13,-7,Home,outdoors,grass,2008113010,33,False,True,False,False,33,1,3,40-60,0-5
2560,2560,2008-11-30,2008,13,False,SD,16,22,ATL,LAC,-6.5,48.0,Qualcomm Stadium,False,59.0,6.0,2008_13_ATL_SD,2008,REG,13,Sunday,16:05,22,16,-6,Home,outdoors,grass,2008113008,38,False,True,False,False,38,2,3,40-60,5-10
2561,2561,2008-11-30,2008,13,False,STL,12,16,MIA,MIA,-7.0,44.5,Edward Jones Dome,False,72.0,0.0,2008_13_MIA_STL,2008,REG,13,Sunday,13:00,16,12,-4,Home,dome,fieldturf,2008113005,28,False,True,False,True,28,1,4,60-80,0
2562,2562,2008-11-30,2008,13,False,TB,23,20,NO,TB,-3.5,43.5,Raymond James Stadium,False,68.0,13.0,2008_13_NO_TB,2008,REG,13,Sunday,13:00,20,23,3,Home,outdoors,grass,2008113006,43,True,False,False,True,43,3,3,60-80,10-15
2563,2563,2008-11-30,2008,13,False,WAS,7,23,NYG,NYG,-4.0,41.0,FedEx Field,False,40.0,8.0,2008_13_NYG_WAS,2008,REG,13,Sunday,13:00,23,7,-16,Home,outdoors,grass,2008113007,30,False,True,False,True,30,2,2,20-40,5-10
2564,2564,2008-12-01,2008,13,False,HOU,30,17,JAX,HOU,-3.0,48.5,Reliant Stadium,False,72.0,0.0,2008_13_JAX_HOU,2008,REG,13,Monday,20:30,17,30,13,Home,open,grass,2008120100,47,True,False,False,True,47,1,4,60-80,0
2565,2565,2008-12-04,2008,14,False,SD,34,7,OAK,LAC,-9.0,41.0,Qualcomm Stadium,False,61.0,6.0,2008_14_OAK_SD,2008,REG,14,Thursday,20:15,7,34,27,Home,outdoors,grass,2008120400,41,True,False,False,False,41,2,3,60-80,5-10
2566,2566,2008-12-07,2008,14,False,ARI,34,10,STL,ARI,-14.5,48.5,University of Phoenix Stadium,False,72.0,0.0,2008_14_STL_ARI,2008,REG,14,Sunday,16:15,10,34,24,Home,open,grass,2008120711,44,True,False,False,True,44,1,4,60-80,0
2567,2567,2008-12-07,2008,14,False,BAL,24,10,WAS,BAL,-6.5,35.0,M&T Bank Stadium,False,31.0,15.0,2008_14_WAS_BAL,2008,REG,14,Sunday,20:15,10,24,14,Home,outdoors,sportturf,2008120700,34,True,False,False,True,34,3,1,20-40,10-15
2568,2568,2008-12-07,2008,14,False,BUF,3,16,MIA,BUF,-2.0,42.5,Rogers Centre,True,72.0,0.0,2008_14_MIA_BUF,2008,REG,14,Sunday,16:05,16,3,-13,Neutral,dome,fieldturf,2008120708,19,False,True,True,False,19,1,4,60-80,0
2569,2569,2008-12-07,2008,14,False,CHI,23,10,JAX,CHI,-6.5,40.0,Soldier Field,False,13.0,13.0,2008_14_JAX_CHI,2008,REG,14,Sunday,13:00,10,23,13,Home,outdoors,grass,2008120701,33,True,False,False,True,33,3,1,0-20,10-15
2570,2570,2008-12-07,2008,14,False,DEN,24,17,KC,DEN,-9.0,49.0,Sports Authority Field at Mile High,False,50.0,10.0,2008_14_KC_DEN,2008,REG,14,Sunday,16:05,17,24,7,Home,outdoors,grass,2008120709,41,True,False,False,True,41,2,2,40-60,5-10
2571,2571,2008-12-07,2008,14,False,DET,16,20,MIN,MIN,-10.5,45.5,Ford Field,False,72.0,0.0,2008_14_MIN_DET,2008,REG,14,Sunday,13:00,20,16,-4,Home,dome,fieldturf,2008120702,36,False,True,False,True,36,1,4,60-80,0
2572,2572,2008-12-07,2008,14,False,GB,21,24,HOU,GB,-7.0,47.5,Lambeau Field,False,6.0,10.0,2008_14_HOU_GB,2008,REG,14,Sunday,13:00,24,21,-3,Home,outdoors,grass,2008120703,45,False,True,True,False,45,2,1,0-20,5-10
2573,2573,2008-12-07,2008,14,False,IND,35,3,CIN,IND,-13.5,41.5,Lucas Oil Stadium,False,72.0,0.0,2008_14_CIN_IND,2008,REG,14,Sunday,13:00,3,35,32,Home,closed,fieldturf,2008120704,38,True,False,False,True,38,1,4,60-80,0
2574,2574,2008-12-07,2008,14,False,NO,29,25,ATL,NO,-3.0,51.5,Louisiana Superdome,False,72.0,0.0,2008_14_ATL_NO,2008,REG,14,Sunday,13:00,25,29,4,Home,dome,fieldturf,2008120705,54,True,False,False,True,54,1,4,60-80,0
2575,2575,2008-12-07,2008,14,False,NYG,14,20,PHI,NYG,-7.0,40.5,Giants Stadium,False,35.0,19.0,2008_14_PHI_NYG,2008,REG,14,Sunday,13:00,20,14,-6,Home,outdoors,fieldturf,2008120706,34,False,True,True,False,34,4,2,20-40,15-20
2576,2576,2008-12-07,2008,14,False,PIT,20,13,DAL,PIT,-4.0,38.5,Heinz Field,False,24.0,20.0,2008_14_DAL_PIT,2008,REG,14,Sunday,16:15,13,20,7,Home,outdoors,dessograss,2008120712,33,True,False,False,True,33,4,1,20-40,15-20
